"","GameID","date","home","away","homescore","awayscore"
"43","2010092610",2010-09-26,"JAC","PHI",3,28
"44","2010092611",2010-09-26,"DEN","IND",13,27
"45","2010092612",2010-09-26,"ARI","OAK",24,23
"46","2010092613",2010-09-26,"SEA","SD",27,20
"47","2010092614",2010-09-26,"MIA","NYJ",23,31
"48","2010092700",2010-09-27,"CHI","GB",20,17
"49","2010100300",2010-10-03,"BUF","NYJ",14,38
"50","2010100301",2010-10-03,"CLE","CIN",23,20
"51","2010100302",2010-10-03,"PIT","BAL",14,17
"52","2010100303",2010-10-03,"TEN","DEN",20,26
"53","2010100304",2010-10-03,"GB","DET",28,26
"54","2010100305",2010-10-03,"ATL","SF",16,14
"55","2010100306",2010-10-03,"NO","CAR",16,14
"56","2010100307",2010-10-03,"STL","SEA",20,3
"57","2010100308",2010-10-03,"JAC","IND",31,28
"58","2010100309",2010-10-03,"OAK","HOU",24,31
"59","2010100310",2010-10-03,"PHI","WAS",12,17
"60","2010100311",2010-10-03,"SD","ARI",41,10
"61","2010100312",2010-10-03,"NYG","CHI",17,3
"62","2010100400",2010-10-04,"MIA","NE",14,41
"63","2010101000",2010-10-10,"BUF","JAC",26,36
"64","2010101001",2010-10-10,"BAL","DEN",31,17
"65","2010101002",2010-10-10,"IND","KC",19,9
"66","2010101003",2010-10-10,"WAS","GB",16,13
"67","2010101004",2010-10-10,"DET","STL",44,6
"68","2010101005",2010-10-10,"CAR","CHI",6,23
"69","2010101006",2010-10-10,"CIN","TB",21,24
"70","2010101008",2010-10-10,"HOU","NYG",10,34
"71","2010101007",2010-10-10,"CLE","ATL",10,20
"72","2010101009",2010-10-10,"ARI","NO",30,20
"73","2010101010",2010-10-10,"DAL","TEN",27,34
"74","2010101011",2010-10-10,"OAK","SD",35,27
"75","2010101012",2010-10-10,"SF","PHI",24,27
"76","2010101100",2010-10-11,"NYJ","MIN",29,20
"77","2010101700",2010-10-17,"GB","MIA",20,23
"78","2010101701",2010-10-17,"STL","SD",20,17
"79","2010101702",2010-10-17,"NE","BAL",23,20
"80","2010101703",2010-10-17,"PIT","CLE",28,10
"81","2010101704",2010-10-17,"HOU","KC",35,31
"82","2010101705",2010-10-17,"NYG","DET",28,20
"83","2010101706",2010-10-17,"PHI","ATL",31,17
"84","2010101708",2010-10-17,"TB","NO",6,31
"85","2010101707",2010-10-17,"CHI","SEA",20,23
"86","2010101709",2010-10-17,"DEN","NYJ",20,24
"87","2010101710",2010-10-17,"SF","OAK",17,9
"88","2010101711",2010-10-17,"MIN","DAL",24,21
"89","2010101712",2010-10-17,"WAS","IND",24,27
"90","2010101800",2010-10-18,"JAC","TEN",3,30
"91","2010102400",2010-10-24,"ATL","CIN",39,32
"92","2010102401",2010-10-24,"MIA","PIT",22,23
"93","2010102402",2010-10-24,"BAL","BUF",37,34
"94","2010102403",2010-10-24,"KC","JAC",42,20
"95","2010102404",2010-10-24,"NO","CLE",17,30
"96","2010102405",2010-10-24,"CHI","WAS",14,17
"97","2010102406",2010-10-24,"CAR","SF",23,20
"98","2010102408",2010-10-24,"TEN","PHI",37,19
"99","2010102407",2010-10-24,"TB","STL",18,17
"100","2010102409",2010-10-24,"SEA","ARI",22,10
"101","2010102410",2010-10-24,"SD","NE",20,23
"102","2010102411",2010-10-24,"DEN","OAK",14,59
"103","2010102412",2010-10-24,"GB","MIN",28,24
"104","2010102500",2010-10-25,"DAL","NYG",35,41
"105","2010103100",2010-10-31,"SF","DEN",24,16
"106","2010103101",2010-10-31,"DAL","JAC",17,35
"107","2010103102",2010-10-31,"CIN","MIA",14,22
"108","2010103103",2010-10-31,"KC","BUF",13,10
"109","2010103104",2010-10-31,"DET","WAS",37,25
"110","2010103105",2010-10-31,"STL","CAR",20,10
"111","2010103106",2010-10-31,"NYJ","GB",0,9
"112","2010103107",2010-10-31,"SD","TEN",33,25
"113","2010103108",2010-10-31,"NE","MIN",28,18
"114","2010103109",2010-10-31,"ARI","TB",35,38
"115","2010103110",2010-10-31,"OAK","SEA",33,3
"116","2010103111",2010-10-31,"NO","PIT",20,10
"117","2010110100",2010-11-01,"IND","HOU",30,17
"118","2010110700",2010-11-07,"DET","NYJ",20,23
"119","2010110701",2010-11-07,"BAL","MIA",26,10
"120","2010110702",2010-11-07,"CLE","NE",34,14
"121","2010110703",2010-11-07,"HOU","SD",23,29
"122","2010110704",2010-11-07,"BUF","CHI",19,22
"123","2010110705",2010-11-07,"MIN","ARI",27,24
"124","2010110706",2010-11-07,"ATL","TB",27,21
"125","2010110707",2010-11-07,"CAR","NO",3,34
"126","2010110708",2010-11-07,"SEA","NYG",7,41
"127","2010110709",2010-11-07,"PHI","IND",26,24
"128","2010110710",2010-11-07,"OAK","KC",23,20
"129","2010110711",2010-11-07,"GB","DAL",45,7
"130","2010110800",2010-11-08,"CIN","PIT",21,27
"131","2010111100",2010-11-11,"ATL","BAL",26,21
"132","2010111406",2010-11-14,"BUF","DET",14,12
"133","2010111405",2010-11-14,"TB","CAR",31,16
"134","2010111403",2010-11-14,"JAC","HOU",31,24
"135","2010111402",2010-11-14,"IND","CIN",23,17
"136","2010111401",2010-11-14,"CLE","NYJ",20,26
"137","2010111400",2010-11-14,"MIA","TEN",29,17
"138","2010111404",2010-11-14,"CHI","MIN",27,13
"139","2010111407",2010-11-14,"DEN","KC",49,29
"140","2010111410",2010-11-14,"SF","STL",23,20
"141","2010111409",2010-11-14,"ARI","SEA",18,36
"142","2010111408",2010-11-14,"NYG","DAL",20,33
"143","2010111411",2010-11-14,"PIT","NE",26,39
"144","2010111500",2010-11-15,"WAS","PHI",28,59
"145","2010111800",2010-11-18,"MIA","CHI",0,16
"146","2010112100",2010-11-21,"CAR","BAL",13,37
"147","2010112109",2010-11-21,"KC","ARI",31,13
"148","2010112108",2010-11-21,"TEN","WAS",16,19
"149","2010112106",2010-11-21,"MIN","GB",3,31
"150","2010112105",2010-11-21,"DAL","DET",35,19
"151","2010112104",2010-11-21,"JAC","CLE",24,20
"152","2010112101",2010-11-21,"NYJ","HOU",30,27
"153","2010112102",2010-11-21,"CIN","BUF",31,49
"154","2010112103",2010-11-21,"PIT","OAK",35,3
"155","2010112110",2010-11-21,"STL","ATL",17,34
"156","2010112107",2010-11-21,"NO","SEA",34,19
"157","2010112111",2010-11-21,"SF","TB",0,21
"158","2010112112",2010-11-21,"NE","IND",31,28
"159","2010112113",2010-11-21,"PHI","NYG",27,17
"160","2010112200",2010-11-22,"SD","DEN",35,14
"161","2010112500",2010-11-25,"DET","NE",24,45
"162","2010112501",2010-11-25,"DAL","NO",27,30
"163","2010112502",2010-11-25,"NYJ","CIN",26,10
"164","2010112803",2010-11-28,"WAS","MIN",13,17
"165","2010112807",2010-11-28,"CLE","CAR",24,23
"166","2010112801",2010-11-28,"BUF","PIT",16,19
"167","2010112800",2010-11-28,"NYG","JAC",24,20
"168","2010112802",2010-11-28,"HOU","TEN",20,0
"169","2010112805",2010-11-28,"ATL","GB",20,17
"170","2010112808",2010-11-28,"SEA","KC",24,42
"171","2010112809",2010-11-28,"OAK","MIA",17,33
"172","2010112806",2010-11-28,"BAL","TB",17,10
"173","2010112804",2010-11-28,"CHI","PHI",31,26
"174","2010112810",2010-11-28,"DEN","STL",33,36
"175","2010112811",2010-11-28,"IND","SD",14,36
"176","2010112900",2010-11-29,"ARI","SF",6,27
"177","2010120200",2010-12-02,"PHI","HOU",34,24
"178","2010120500",2010-12-05,"MIN","BUF",38,14
"179","2010120508",2010-12-05,"CIN","NO",30,34
"180","2010120506",2010-12-05,"GB","SF",34,16
"181","2010120505",2010-12-05,"DET","CHI",20,24
"182","2010120504",2010-12-05,"NYG","WAS",31,7
"183","2010120503",2010-12-05,"KC","DEN",10,6
"184","2010120502",2010-12-05,"TEN","JAC",6,17
"185","2010120501",2010-12-05,"MIA","CLE",10,13
"186","2010120509",2010-12-05,"SD","OAK",13,28
"187","2010120512",2010-12-05,"SEA","CAR",31,14
"188","2010120511",2010-12-05,"ARI","STL",6,19
"189","2010120510",2010-12-05,"IND","DAL",35,38
"190","2010120507",2010-12-05,"TB","ATL",24,28
"191","2010120513",2010-12-05,"BAL","PIT",10,13
"192","2010120600",2010-12-06,"NE","NYJ",45,3
"193","2010120900",2010-12-09,"TEN","IND",28,30
"194","2010121203",2010-12-12,"JAC","OAK",38,31
"195","2010121207",2010-12-12,"CAR","ATL",10,31
"196","2010121201",2010-12-12,"BUF","CLE",13,6
"197","2010121202",2010-12-12,"PIT","CIN",23,7
"198","2010121204",2010-12-12,"WAS","TB",16,17
"199","2010121205",2010-12-12,"DET","GB",7,3
"200","2010121208",2010-12-12,"NO","STL",31,13
"201","2010121209",2010-12-12,"SF","SEA",40,21
"202","2010121200",2010-12-12,"CHI","NE",7,36
"203","2010121212",2010-12-12,"SD","KC",31,0
"204","2010121211",2010-12-12,"ARI","DEN",43,13
"205","2010121210",2010-12-12,"NYJ","MIA",6,10
"206","2010121213",2010-12-12,"DAL","PHI",27,30
"207","2010121301",2010-12-13,"MIN","NYG",3,21
"208","2010121300",2010-12-13,"HOU","BAL",28,34
"209","2010121600",2010-12-16,"SD","SF",34,7
"210","2010121900",2010-12-19,"STL","KC",13,27
"211","2010121909",2010-12-19,"BAL","NO",30,24
"212","2010121908",2010-12-19,"TB","DET",20,23
"213","2010121907",2010-12-19,"CAR","ARI",19,12
"214","2010121906",2010-12-19,"NYG","PHI",31,38
"215","2010121901",2010-12-19,"MIA","BUF",14,17
"216","2010121902",2010-12-19,"CIN","CLE",19,17
"217","2010121903",2010-12-19,"IND","JAC",34,24
"218","2010121904",2010-12-19,"TEN","HOU",31,17
"219","2010121905",2010-12-19,"DAL","WAS",33,30
"220","2010121910",2010-12-19,"SEA","ATL",18,34
"221","2010121912",2010-12-19,"OAK","DEN",39,23
"222","2010121911",2010-12-19,"PIT","NYJ",17,22
"223","2010121913",2010-12-19,"NE","GB",31,27
"224","2010122000",2010-12-20,"MIN","CHI",14,40
"225","2010122300",2010-12-23,"PIT","CAR",27,3
"226","2010122500",2010-12-25,"ARI","DAL",27,26
"227","2010122602",2010-12-26,"CLE","BAL",10,20
"228","2010122603",2010-12-26,"KC","TEN",34,14
"229","2010122601",2010-12-26,"BUF","NE",3,34
"230","2010122600",2010-12-26,"CHI","NYJ",38,34
"231","2010122606",2010-12-26,"STL","SF",25,17
"232","2010122608",2010-12-26,"JAC","WAS",17,20
"233","2010122607",2010-12-26,"MIA","DET",27,34
"234","2010122609",2010-12-26,"DEN","HOU",24,23
"235","2010122610",2010-12-26,"OAK","IND",26,31
"236","2010122612",2010-12-26,"CIN","SD",34,20
"237","2010122611",2010-12-26,"GB","NYG",45,17
"238","2010122605",2010-12-26,"TB","SEA",38,15
"239","2010122700",2010-12-27,"ATL","NO",14,17
"240","2010122800",2010-12-28,"PHI","MIN",14,24
"241","2011010211",2011-01-02,"ATL","CAR",31,10
"242","2011010203",2011-01-02,"CLE","PIT",9,41
"243","2011010209",2011-01-02,"DET","MIN",20,13
"244","2011010202",2011-01-02,"BAL","CIN",13,7
"245","2011010200",2011-01-02,"NE","MIA",38,7
"246","2011010201",2011-01-02,"NYJ","BUF",38,7
"247","2011010206",2011-01-02,"KC","OAK",10,31
"248","2011010212",2011-01-02,"NO","TB",13,23
"249","2011010210",2011-01-02,"GB","CHI",10,3
"250","2011010208",2011-01-02,"WAS","NYG",14,17
"251","2011010205",2011-01-02,"IND","TEN",23,20
"252","2011010204",2011-01-02,"HOU","JAC",34,17
"253","2011010207",2011-01-02,"PHI","DAL",13,14
"254","2011010213",2011-01-02,"DEN","SD",28,33
"255","2011010214",2011-01-02,"SF","ARI",38,7
"256","2011010215",2011-01-02,"SEA","STL",16,6
"257","2011090800",2011-09-08,"GB","NO",42,34
"258","2011091100",2011-09-11,"BAL","PIT",35,7
"259","2011091107",2011-09-11,"STL","PHI",13,31
"260","2011091106",2011-09-11,"TB","DET",20,27
"261","2011091105",2011-09-11,"CHI","ATL",30,12
"262","2011091104",2011-09-11,"KC","BUF",7,41
"263","2011091103",2011-09-11,"JAC","TEN",16,14
"264","2011091102",2011-09-11,"HOU","IND",34,7
"265","2011091101",2011-09-11,"CLE","CIN",17,27
"266","2011091111",2011-09-11,"SD","MIN",24,17
"267","2011091110",2011-09-11,"SF","SEA",33,17
"268","2011091109",2011-09-11,"ARI","CAR",28,21
"269","2011091108",2011-09-11,"WAS","NYG",28,14
"270","2011091112",2011-09-11,"NYJ","DAL",27,24
"271","2011091200",2011-09-12,"MIA","NE",24,38
"272","2011091201",2011-09-12,"DEN","OAK",20,23
"273","2011091800",2011-09-18,"DET","KC",48,3
"274","2011091801",2011-09-18,"BUF","OAK",38,35
"275","2011091809",2011-09-18,"PIT","SEA",24,0
"276","2011091808",2011-09-18,"NO","CHI",30,13
"277","2011091807",2011-09-18,"CAR","GB",23,30
"278","2011091806",2011-09-18,"MIN","TB",20,24
"279","2011091805",2011-09-18,"WAS","ARI",22,21
"280","2011091802",2011-09-18,"TEN","BAL",26,13
"281","2011091803",2011-09-18,"NYJ","JAC",32,3
"282","2011091804",2011-09-18,"IND","CLE",19,27
"283","2011091810",2011-09-18,"SF","DAL",24,27
"284","2011091811",2011-09-18,"NE","SD",35,21
"285","2011091813",2011-09-18,"MIA","HOU",13,23
"286","2011091812",2011-09-18,"DEN","CIN",24,22
"287","2011091814",2011-09-18,"ATL","PHI",35,31
"288","2011091900",2011-09-19,"NYG","STL",28,16
"289","2011092500",2011-09-25,"CAR","JAC",16,10
"290","2011092501",2011-09-25,"NO","HOU",40,33
"291","2011092507",2011-09-25,"CIN","SF",8,13
"292","2011092506",2011-09-25,"MIN","DET",23,26
"293","2011092505",2011-09-25,"PHI","NYG",16,29
"294","2011092504",2011-09-25,"TEN","DEN",17,14
"295","2011092503",2011-09-25,"CLE","MIA",17,16
"296","2011092502",2011-09-25,"BUF","NE",34,31
"297","2011092508",2011-09-25,"OAK","NYJ",34,24
"298","2011092510",2011-09-25,"STL","BAL",7,37
"299","2011092509",2011-09-25,"SD","KC",20,17
"300","2011092513",2011-09-25,"TB","ATL",16,13
"301","2011092512",2011-09-25,"SEA","ARI",13,10
"302","2011092511",2011-09-25,"CHI","GB",17,27
"303","2011092514",2011-09-25,"IND","PIT",20,23
"304","2011092600",2011-09-26,"DAL","WAS",18,16
"305","2011100200",2011-10-02,"CIN","BUF",23,20
"306","2011100201",2011-10-02,"CLE","TEN",13,31
"307","2011100208",2011-10-02,"KC","MIN",22,17
"308","2011100207",2011-10-02,"JAC","NO",10,23
"309","2011100206",2011-10-02,"STL","WAS",10,17
"310","2011100205",2011-10-02,"CHI","CAR",34,29
"311","2011100204",2011-10-02,"PHI","SF",23,24
"312","2011100203",2011-10-02,"DAL","DET",30,34
"313","2011100202",2011-10-02,"HOU","PIT",17,10
"314","2011100210",2011-10-02,"SEA","ATL",28,30
"315","2011100209",2011-10-02,"ARI","NYG",27,31
"316","2011100213",2011-10-02,"SD","MIA",26,16
"317","2011100212",2011-10-02,"OAK","NE",19,31
"318","2011100211",2011-10-02,"GB","DEN",49,23
"319","2011100214",2011-10-02,"BAL","NYJ",34,17
"320","2011100300",2011-10-03,"TB","IND",24,17
"321","2011100900",2011-10-09,"PIT","TEN",38,17
"322","2011100901",2011-10-09,"HOU","OAK",20,25
"323","2011100902",2011-10-09,"IND","KC",24,28
"324","2011100903",2011-10-09,"JAC","CIN",20,30
"325","2011100904",2011-10-09,"NYG","SEA",25,36
"326","2011100905",2011-10-09,"MIN","ARI",34,10
"327","2011100906",2011-10-09,"CAR","NO",27,30
"328","2011100907",2011-10-09,"BUF","PHI",31,24
"329","2011100908",2011-10-09,"SF","TB",48,3
"330","2011100909",2011-10-09,"NE","NYJ",30,21
"331","2011100910",2011-10-09,"DEN","SD",24,29
"332","2011100911",2011-10-09,"ATL","GB",14,25
"333","2011101000",2011-10-10,"DET","CHI",24,13
"334","2011101600",2011-10-16,"NYG","BUF",27,24
"335","2011101601",2011-10-16,"CIN","IND",27,17
"336","2011101602",2011-10-16,"PIT","JAC",17,13
"337","2011101603",2011-10-16,"WAS","PHI",13,20
"338","2011101604",2011-10-16,"DET","SF",19,25
"339","2011101605",2011-10-16,"GB","STL",24,3
"340","2011101606",2011-10-16,"ATL","CAR",31,17
"341","2011101607",2011-10-16,"OAK","CLE",24,17
"342","2011101608",2011-10-16,"BAL","HOU",29,14
"343","2011101609",2011-10-16,"TB","NO",26,20
"344","2011101610",2011-10-16,"NE","DAL",20,16
"345","2011101611",2011-10-16,"CHI","MIN",39,10
"346","2011101700",2011-10-17,"NYJ","MIA",24,6
"347","2011102300",2011-10-23,"MIA","DEN",15,18
"348","2011102301",2011-10-23,"NYJ","SD",27,21
"349","2011102302",2011-10-23,"TEN","HOU",7,41
"350","2011102303",2011-10-23,"DET","ATL",16,23
"351","2011102304",2011-10-23,"CAR","WAS",33,20
"352","2011102305",2011-10-23,"TB","CHI",18,24
"353","2011102306",2011-10-23,"CLE","SEA",6,3
"354","2011102307",2011-10-23,"ARI","PIT",20,32
"355","2011102308",2011-10-23,"OAK","KC",0,28
"356","2011102309",2011-10-23,"MIN","GB",27,33
"357","2011102310",2011-10-23,"DAL","STL",34,7
"358","2011102311",2011-10-23,"NO","IND",62,7
"359","2011102400",2011-10-24,"JAC","BAL",12,7
"360","2011103000",2011-10-30,"NYG","MIA",20,17
"361","2011103001",2011-10-30,"HOU","JAC",24,14
"362","2011103002",2011-10-30,"TEN","IND",27,10
"363","2011103003",2011-10-30,"CAR","MIN",21,24
"364","2011103004",2011-10-30,"STL","NO",31,21
"365","2011103005",2011-10-30,"BAL","ARI",30,27
"366","2011103006",2011-10-30,"DEN","DET",10,45
"367","2011103007",2011-10-30,"BUF","WAS",23,0
"368","2011103008",2011-10-30,"PIT","NE",25,17
"369","2011103009",2011-10-30,"SF","CLE",20,10
"370","2011103010",2011-10-30,"SEA","CIN",12,34
"371","2011103011",2011-10-30,"PHI","DAL",34,7
"372","2011103100",2011-10-31,"KC","SD",23,20
"373","2011110600",2011-11-06,"BUF","NYJ",11,27
"374","2011110601",2011-11-06,"HOU","CLE",30,12
"375","2011110602",2011-11-06,"KC","MIA",3,31
"376","2011110603",2011-11-06,"DAL","SEA",23,13
"377","2011110604",2011-11-06,"WAS","SF",11,19
"378","2011110605",2011-11-06,"NO","TB",27,16
"379","2011110606",2011-11-06,"IND","ATL",7,31
"380","2011110607",2011-11-06,"OAK","DEN",24,38
"381","2011110608",2011-11-06,"TEN","CIN",17,24
"382","2011110609",2011-11-06,"NE","NYG",20,24
"383","2011110610",2011-11-06,"SD","GB",38,45
"384","2011110611",2011-11-06,"ARI","STL",19,13
"385","2011110612",2011-11-06,"PIT","BAL",20,23
"386","2011110700",2011-11-07,"PHI","CHI",24,30
"387","2011111000",2011-11-10,"SD","OAK",17,24
"388","2011111300",2011-11-13,"DAL","BUF",44,7
"389","2011111310",2011-11-13,"CLE","STL",12,13
"390","2011111309",2011-11-13,"MIA","WAS",20,9
"391","2011111308",2011-11-13,"ATL","NO",23,26
"392","2011111306",2011-11-13,"PHI","ARI",17,21
"393","2011111301",2011-11-13,"CAR","TEN",3,30
"394","2011111302",2011-11-13,"TB","HOU",9,37
"395","2011111303",2011-11-13,"CIN","PIT",17,24
"396","2011111304",2011-11-13,"IND","JAC",3,17
"397","2011111305",2011-11-13,"KC","DEN",10,17
"398","2011111311",2011-11-13,"SEA","BAL",22,17
"399","2011111307",2011-11-13,"CHI","DET",37,13
"400","2011111312",2011-11-13,"SF","NYG",27,20
"401","2011111313",2011-11-13,"NYJ","NE",16,37
"402","2011111400",2011-11-14,"GB","MIN",45,7
"403","2011111700",2011-11-17,"DEN","NYJ",17,13
"404","2011112000",2011-11-20,"MIN","OAK",21,27
"405","2011112005",2011-11-20,"WAS","DAL",24,27
"406","2011112007",2011-11-20,"GB","TB",35,26
"407","2011112006",2011-11-20,"DET","CAR",49,35
"408","2011112004",2011-11-20,"BAL","CIN",31,24
"409","2011112003",2011-11-20,"CLE","JAC",14,10
"410","2011112002",2011-11-20,"MIA","BUF",35,8
"411","2011112009",2011-11-20,"STL","SEA",7,24
"412","2011112008",2011-11-20,"SF","ARI",23,7
"413","2011112010",2011-11-20,"CHI","SD",31,20
"414","2011112001",2011-11-20,"ATL","TEN",23,17
"415","2011112011",2011-11-20,"NYG","PHI",10,17
"416","2011112100",2011-11-21,"NE","KC",34,3
"417","2011112400",2011-11-24,"DET","GB",15,27
"418","2011112401",2011-11-24,"DAL","MIA",20,19
"419","2011112402",2011-11-24,"BAL","SF",16,6
"420","2011112703",2011-11-27,"ATL","MIN",24,14
"421","2011112702",2011-11-27,"JAC","HOU",13,20
"422","2011112701",2011-11-27,"CIN","CLE",23,20
"423","2011112700",2011-11-27,"NYJ","BUF",28,24
"424","2011112704",2011-11-27,"STL","ARI",20,23
"425","2011112706",2011-11-27,"TEN","TB",23,17
"426","2011112705",2011-11-27,"IND","CAR",19,27
"427","2011112707",2011-11-27,"SEA","WAS",17,23
"428","2011112708",2011-11-27,"OAK","CHI",25,20
"429","2011112709",2011-11-27,"PHI","NE",20,38
"430","2011112710",2011-11-27,"SD","DEN",13,16
"431","2011112711",2011-11-27,"KC","PIT",9,13
"432","2011112800",2011-11-28,"NO","NYG",49,24
"433","2011120100",2011-12-01,"SEA","PHI",31,14
"434","2011120400",2011-12-04,"WAS","NYJ",19,34
"435","2011120413",2011-12-04,"NE","IND",31,24
"436","2011120409",2011-12-04,"MIN","DEN",32,35
"437","2011120408",2011-12-04,"HOU","ATL",17,10
"438","2011120407",2011-12-04,"TB","CAR",19,38
"439","2011120405",2011-12-04,"PIT","CIN",35,7
"440","2011120401",2011-12-04,"CHI","KC",3,10
"441","2011120402",2011-12-04,"BUF","TEN",17,23
"442","2011120403",2011-12-04,"MIA","OAK",34,14
"443","2011120404",2011-12-04,"CLE","BAL",10,24
"444","2011120412",2011-12-04,"SF","STL",26,0
"445","2011120411",2011-12-04,"ARI","DAL",19,13
"446","2011120410",2011-12-04,"NYG","GB",35,38
"447","2011120406",2011-12-04,"NO","DET",31,17
"448","2011120500",2011-12-05,"JAC","SD",14,38
"449","2011120800",2011-12-08,"PIT","CLE",14,3
"450","2011121100",2011-12-11,"WAS","NE",27,34
"451","2011121109",2011-12-11,"TEN","NO",17,22
"452","2011121108",2011-12-11,"JAC","TB",41,14
"453","2011121107",2011-12-11,"MIA","PHI",10,26
"454","2011121106",2011-12-11,"CAR","ATL",23,31
"455","2011121105",2011-12-11,"DET","MIN",34,28
"456","2011121102",2011-12-11,"NYJ","KC",37,10
"457","2011121103",2011-12-11,"CIN","HOU",19,20
"458","2011121104",2011-12-11,"BAL","IND",24,10
"459","2011121111",2011-12-11,"DEN","CHI",13,10
"460","2011121110",2011-12-11,"ARI","SF",21,19
"461","2011121112",2011-12-11,"SD","BUF",37,10
"462","2011121101",2011-12-11,"GB","OAK",46,16
"463","2011121113",2011-12-11,"DAL","NYG",34,37
"464","2011121200",2011-12-12,"SEA","STL",30,13
"465","2011121500",2011-12-15,"ATL","JAC",41,14
"466","2011121700",2011-12-17,"TB","DAL",15,31
"467","2011121802",2011-12-18,"IND","TEN",27,13
"468","2011121803",2011-12-18,"NYG","WAS",10,23
"469","2011121804",2011-12-18,"CHI","SEA",14,38
"470","2011121801",2011-12-18,"BUF","MIA",23,30
"471","2011121800",2011-12-18,"STL","CIN",13,20
"472","2011121805",2011-12-18,"MIN","NO",20,42
"473","2011121807",2011-12-18,"KC","GB",19,14
"474","2011121806",2011-12-18,"HOU","CAR",13,28
"475","2011121808",2011-12-18,"OAK","DET",27,28
"476","2011121809",2011-12-18,"PHI","NYJ",45,19
"477","2011121810",2011-12-18,"ARI","CLE",20,17
"478","2011121811",2011-12-18,"DEN","NE",23,41
"479","2011121812",2011-12-18,"SD","BAL",34,14
"480","2011121900",2011-12-19,"SF","PIT",20,3
"481","2011122200",2011-12-22,"IND","HOU",19,16
"482","2011122400",2011-12-24,"BUF","DEN",40,14
"483","2011122409",2011-12-24,"PIT","STL",27,0
"484","2011122408",2011-12-24,"CIN","ARI",23,16
"485","2011122407",2011-12-24,"CAR","TB",48,16
"486","2011122406",2011-12-24,"WAS","MIN",26,33
"487","2011122401",2011-12-24,"NE","MIA",27,24
"488","2011122402",2011-12-24,"BAL","CLE",20,14
"489","2011122403",2011-12-24,"TEN","JAC",23,17
"490","2011122404",2011-12-24,"KC","OAK",13,16
"491","2011122405",2011-12-24,"NYJ","NYG",14,29
"492","2011122410",2011-12-24,"DET","SD",38,10
"493","2011122412",2011-12-24,"SEA","SF",17,19
"494","2011122411",2011-12-24,"DAL","PHI",7,20
"495","2011122500",2011-12-25,"GB","CHI",35,21
"496","2011122600",2011-12-26,"NO","ATL",45,16
"497","2012010100",2012-01-01,"MIA","NYJ",19,17
"498","2012010101",2012-01-01,"NE","BUF",49,21
"499","2012010112",2012-01-01,"STL","SF",27,34
"500","2012010111",2012-01-01,"NO","CAR",45,17
"501","2012010109",2012-01-01,"MIN","CHI",13,17
"502","2012010108",2012-01-01,"GB","DET",45,41
"503","2012010107",2012-01-01,"PHI","WAS",34,10
"504","2012010105",2012-01-01,"JAC","IND",19,13
"505","2012010104",2012-01-01,"HOU","TEN",22,23
"506","2012010110",2012-01-01,"ATL","TB",45,24
"507","2012010114",2012-01-01,"OAK","SD",26,38
"508","2012010113",2012-01-01,"DEN","KC",3,7
